Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,1730016156215839.8,172558.5,3,3,293,395,153,66,97.66666666666667,39.262648351270904,255,66,131.66666666666666,87.27097010015542,3987.053665858245,34.77081685341493,28759.75,40360.21207281374,89218.0,0.0,82929.25,41464.625,41153.875,82618.5,310.75,90240.75,45120.375,44709.125,89829.5,411.25,1,1,0,0,104,72,17.385408426707464,17.385408426707464,66,255,114.66666666666667,69.77025791043694,4867.888888888888,1,2,0,2,4,0,0,0,1.0,114.66666666666667,97.66666666666667,131.66666666666666,nan,nan,nan,nan,nan,nan,3,293,3,395,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
80,6,1730016156389626.0,215.5,2,0,132,0,66,66,66.0,0.0,0,0,0,0,612529.0023201857,9280.742459396752,107.75,107.75,215.5,0.0,215.5,215.5,0.0,215.5,215.5,0,0,0,0,0,0,0,0,0,32,0,9280.742459396752,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015978630225.0,180280230.75,26,29,5067,53091,2101,66,194.8846153846154,416.65991730233725,4410,66,1830.7241379310344,1830.9222077403153,322.5977676978317,0.30508059464528947,3277822.3772727274,11686308.932032326,45204647.25,0.0,135491466.75,5419658.67,14663037.617275879,45269787.5,135.25,180261913.0,6437925.464285715,15753747.509784536,45233395.25,161.5,6,19,0,0,840,904,0.14421991746868232,0.16086067717660718,66,4410,1057.418181818182,1586.3902957905766,2516634.170578513,1,2,0,25,53,0,0,0,0.896551724137931,1057.418181818182,194.8846153846154,1830.7241379310344,nan,nan,nan,nan,nan,nan,26,5067,29,53091,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016158911181.5,246.0,2,0,132,0,66,66,66.0,0.0,0,0,0,0,536585.3658536585,8130.081300813007,123.0,123.0,246.0,0.0,246.0,246.0,0.0,246.0,246.0,0,0,0,0,0,0,0,0,0,32,0,8130.081300813007,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015446473431.8,712599737.75,27,24,2375,1933,252,66,87.96296296296296,48.25355982376114,183,66,80.54166666666667,31.322222099050094,6.045469527679461,0.07156892894885156,13972543.87745098,20492015.021165673,48622219.75,0.0,712599737.75,27407682.221153848,21359599.89071053,48640060.5,207.5,712587474.25,30982064.097826086,20123715.026047554,48632658.0,341.75,8,5,0,0,832,768,0.03788943297292141,0.03367949597593014,66,252,84.47058823529412,41.32907296568602,1708.0922722029989,1,0,0,13,50,0,0,0,1.125,84.47058823529412,87.96296296296296,80.54166666666667,nan,nan,nan,nan,nan,nan,27,2375,24,1933,496,1042,0,66,0,0,0,0,0,0,0,0,BENIGN
49772,6,1730016159083670.0,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1042,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015562679184.0,610177108.75,22,27,5128,3314,2047,66,233.0909090909091,503.3397469169769,524,66,122.74074074074075,140.34840050879535,13.83532728275264,0.08030455305080306,12452594.056122448,19938233.274286058,47455954.75,0.0,588306114.5,28014576.88095238,21964756.20662568,47455954.75,168.0,610160903.0,23467727.03846154,22164530.13253882,47467662.75,139.75,5,7,0,0,712,840,0.036055105451380964,0.04424944759942209,66,2047,172.28571428571428,357.23353134660715,127615.79591836737,1,2,0,12,47,0,0,0,0.8148148148148148,172.28571428571428,233.0909090909091,122.74074074074075,nan,nan,nan,nan,nan,nan,22,5128,27,3314,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016172856917.0,210.75,2,0,132,0,66,66,66.0,0.0,0,0,0,0,626334.5195729537,9489.916963226571,105.375,105.375,210.75,0.0,210.75,210.75,0.0,210.75,210.75,0,0,0,0,0,0,0,0,0,32,0,9489.916963226571,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016069266551.0,110938939.75,9,10,2675,1110,2075,66,297.22222222222223,628.8497043151758,300,66,111.0,77.28518616138541,34.11786707651494,0.17126538294683855,5838891.565789473,14617312.759045457,48913983.0,0.0,110938939.75,13867367.46875,19908564.468977995,48913983.0,1724.5,94016787.25,10446309.694444444,19556283.665323414,48928317.0,232.5,2,3,0,0,264,328,0.08112570771166036,0.09013967523517818,66,2075,199.21052631578948,446.2159707146032,199108.6925207756,1,2,0,5,17,0,0,0,0.9,199.21052631578948,297.22222222222223,111.0,nan,nan,nan,nan,nan,nan,9,2675,10,1110,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
56598,6,1730016180213896.2,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,140,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016055548519.2,129182465.5,30,36,5561,71650,2104,66,185.36666666666667,376.6993038957672,11650,66,1990.2777777777778,3623.8464494934346,597.6894751246251,0.5109052513013076,1957310.0833333333,8516996.838708231,45323684.5,0.0,99532707.0,3432162.3103448274,11478819.361232001,45323684.5,306.0,129178296.5,3690808.4714285713,11426817.943624062,45373371.25,302.25,11,20,0,0,968,1140,0.23222965968241255,0.27867559161889505,66,11650,1169.8636363636363,2834.6514610525546,8035248.905647382,1,2,0,31,64,0,0,0,0.8333333333333334,1169.8636363636363,185.36666666666667,1990.2777777777778,nan,nan,nan,nan,nan,nan,30,5561,36,71650,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016184732022.2,371.25,2,0,132,0,66,66,66.0,0.0,0,0,0,0,355555.55555555556,5387.2053872053875,185.625,185.625,371.25,0.0,371.25,371.25,0.0,371.25,371.25,0,0,0,0,0,0,0,0,0,32,0,5387.2053872053875,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,569,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016129266910.2,90060021.5,11,13,4416,2151,2148,66,401.45454545454544,615.8310517483839,815,66,165.46153846153845,201.55648774345937,72.91803722254274,0.26648894370961257,3752500.8958333335,12431872.589280628,46184994.5,0.0,46294446.5,4629444.65,13867906.508194653,46233160.5,303.25,90045508.25,7503792.354166667,16765072.092181819,46199169.25,294.5,6,7,0,0,360,392,0.12214076586690577,0.14434817784270682,66,2148,273.625,457.8795158572467,209653.65104166666,1,2,0,13,22,0,0,0,0.8461538461538461,273.625,401.45454545454544,165.46153846153845,nan,nan,nan,nan,nan,nan,11,4416,13,2151,64240,43338,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016219327949.0,372.75,2,0,132,0,66,66,66.0,0.0,0,0,0,0,354124.74849094567,5365.526492287056,186.375,186.375,372.75,0.0,372.75,372.75,0.0,372.75,372.75,0,0,0,0,0,0,0,0,0,32,0,5365.526492287056,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,495,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016180206918.5,75334818.25,12,13,4776,4451,1884,66,398.0,592.6963809574005,2742,66,342.38461538461536,705.6101057253752,122.47988664922545,0.3318518658535424,3013392.73,10578099.285909409,48118714.75,0.0,48602605.5,4418418.681818182,13853888.23376786,48228011.75,293.25,75225469.5,6268789.125,14614561.971513024,48224516.25,136.5,6,6,0,0,392,392,0.15928889560970036,0.17256297024384207,66,2742,369.08,654.4396638346427,428291.27360000013,1,2,0,12,23,0,0,0,0.9230769230769231,369.08,398.0,342.38461538461536,nan,nan,nan,nan,nan,nan,12,4776,13,4451,64240,62643,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016255542359.5,329.0,3,0,198,0,66,66,66.0,0.0,0,0,0,0,601823.708206687,9118.54103343465,109.66666666666667,80.39935046724914,190.5,0.0,329.0,164.5,26.0,190.5,138.5,0,0,0,0,0,0,0,0,0,64,0,9118.54103343465,0.0,66,66,66.0,0.0,0.0,1,0,0,0,2,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,3,198,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016204487249.0,105706809.0,9,7,2755,1300,2155,66,306.1111111111111,653.9793480334994,684,66,185.71428571428572,216.0064246965911,38.36082120310717,0.15136205653507145,6606675.5625,15512207.872864636,48803353.25,0.0,105706809.0,13213351.125,19853473.737302653,48803353.25,169.5,93961096.25,15660182.708333334,22159659.716696203,48856866.0,133.5,2,2,0,0,264,232,0.08514115680097768,0.06622089973409376,66,2155,253.4375,514.3495854900148,264555.49609375,1,2,0,4,14,0,0,0,1.2857142857142858,253.4375,306.1111111111111,185.71428571428572,nan,nan,nan,nan,nan,nan,9,2755,7,1300,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016204464597.8,105730587.25,9,7,2779,1300,2179,66,308.77777777777777,661.5184179476416,684,66,185.71428571428572,216.0064246965911,38.57918608127281,0.15132801600891516,6608161.703125,15511937.326741965,48810480.25,0.0,105730587.25,13216323.40625,19853455.022119712,48810480.25,277.5,93974867.0,15662477.833333334,22157796.128893092,48870709.0,345.75,2,2,0,0,264,232,0.08512200900501478,0.06620600700390038,66,2179,254.9375,519.898003067669,270293.93359375,1,2,0,4,14,0,0,0,1.2857142857142858,254.9375,308.77777777777777,185.71428571428572,nan,nan,nan,nan,nan,nan,9,2779,7,1300,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016204701496.0,105494674.5,9,7,2755,1300,2155,66,306.1111111111111,653.9793480334994,684,66,185.71428571428572,216.0064246965911,38.437959254521424,0.15166642369231634,6593417.15625,15474878.115231773,48583061.5,0.0,105494674.5,13186834.3125,19803787.128638957,48583061.5,341.25,93750036.75,15625006.125,22103362.836884025,48635521.5,7314.0,2,2,0,0,264,232,0.08531236332692793,0.06635406036538839,66,2155,253.4375,514.3495854900148,264555.49609375,1,2,0,4,14,0,0,0,1.2857142857142858,253.4375,306.1111111111111,185.71428571428572,nan,nan,nan,nan,nan,nan,9,2755,7,1300,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016203342083.2,106855051.25,9,8,2715,1366,2115,66,301.6666666666667,641.414409289692,684,66,170.75,205.8978812421342,38.19192403410129,0.1590940231756241,6285591.25,14774396.242703041,45851050.75,0.0,106855051.25,13356881.40625,19223874.014747243,45851050.75,360.25,91004279.0,13000611.285714285,20542307.035882864,45902079.5,328.75,2,2,0,0,264,264,0.0842262475635657,0.07486777561205839,66,2115,240.05882352941177,491.9620347126554,242026.64359861595,1,2,0,4,15,0,0,0,1.125,240.05882352941177,301.6666666666667,170.75,nan,nan,nan,nan,nan,nan,9,2715,8,1366,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
54542,6,1730016310203179.2,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
54530,6,1730016310209723.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
54546,6,1730016310211397.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
54536,6,1730016310212462.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016204664235.2,120409380.5,27,32,4570,84396,2104,66,169.25925925925927,386.49417537584105,11650,66,2637.375,3978.3506141835965,738.8627001531662,0.4899950465238047,2040836.9576271186,9051873.530893032,48407694.25,0.0,93778349.5,3606859.596153846,12457900.38630306,48407694.25,165.0,120399470.0,3883853.870967742,12202392.592900222,48426430.25,178.75,7,21,0,0,872,1000,0.2242350212905547,0.26576002523325,66,11650,1507.8983050847457,3188.197751851723,10164604.90491238,1,2,0,28,57,0,0,0,0.84375,1507.8983050847457,169.25925925925927,2637.375,nan,nan,nan,nan,nan,nan,27,4570,32,84396,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016325074325.5,186.75,2,0,132,0,66,66,66.0,0.0,0,0,0,0,706827.3092369478,10709.5046854083,93.375,93.375,186.75,0.0,186.75,186.75,0.0,186.75,186.75,0,0,0,0,0,0,0,0,0,32,0,10709.5046854083,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,655,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016325000472.8,465044.5,10,9,10701,5800,2922,66,1070.1,1229.1250099155902,4598,66,644.4444444444445,1404.888774649368,35482.62585623526,40.85630514929216,24476.026315789473,46218.48831934709,116103.0,0.0,345189.25,38354.36111111111,53526.197753103304,117320.75,175.0,355529.5,44441.1875,55999.030120891104,119153.25,263.75,6,3,0,0,328,264,21.503318499627454,19.352986649664707,66,4598,868.4736842105264,1332.37280891613,1775217.3019390584,1,2,0,9,17,0,0,0,1.1111111111111112,868.4736842105264,1070.1,644.4444444444445,nan,nan,nan,nan,nan,nan,10,10701,9,5800,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016325466527.0,660.5,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,336109.008327025,4542.013626040878,220.16666666666666,165.6312839478769,399.5,0.0,660.5,330.25,69.25,399.5,261.0,0,0,0,0,0,1,0,0,0,64,0,4542.013626040878,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016329343188.8,962393.0,10,8,8305,5732,2922,66,830.5,1089.4967875124735,4596,66,716.5,1473.5784675408365,14585.517558835112,18.70337793396253,53466.27777777778,171773.80455952356,758135.25,0.0,204257.75,22695.305555555555,28219.034428559862,83727.0,213.75,931166.0,133023.7142857143,272523.3389608726,798977.25,297.25,5,3,0,0,328,232,10.39076551886807,8.312612415094456,66,4596,779.8333333333334,1275.8278467114772,1627736.6944444443,1,2,0,8,16,0,0,0,1.25,779.8333333333334,830.5,716.5,nan,nan,nan,nan,nan,nan,10,8305,8,5732,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016330307193.2,470.0,2,0,156,0,90,66,78.0,12.0,0,0,0,0,331914.89361702127,4255.319148936171,235.0,235.0,470.0,0.0,470.0,470.0,0.0,470.0,470.0,0,0,0,0,0,1,0,0,0,32,0,4255.319148936171,0.0,66,90,78.0,12.0,144.0,1,0,0,1,1,0,0,0,0,78.0,78.0,0,nan,nan,nan,nan,nan,nan,2,156,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016344201783.2,200459.75,8,7,6120,5666,2922,66,765.0,990.7904672532936,4596,66,809.4285714285714,1553.2393668112602,58794.8453492534,74.82798915991864,13363.983333333334,16483.123858325183,41027.75,0.0,118239.75,16891.39285714286,18588.64656174432,41200.25,225.0,165927.0,27654.5,14577.23907972631,41863.0,166.75,4,3,0,0,264,200,39.90826088528994,34.919728274628696,66,4596,785.7333333333333,1284.4859654957525,1649904.1955555556,1,2,0,7,13,0,0,0,1.1428571428571428,785.7333333333333,765.0,809.4285714285714,nan,nan,nan,nan,nan,nan,8,6120,7,5666,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016344402895.8,408.0,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,544117.6470588235,7352.941176470588,136.0,102.09799214480175,246.0,0.0,408.0,204.0,42.0,246.0,162.0,0,0,0,0,0,1,0,0,0,64,0,7352.941176470588,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016360959330.8,206032.5,8,7,3278,5666,1854,66,409.75,582.017342954658,4596,66,809.4285714285714,1553.2393668112602,43410.62696419254,72.80404790506351,13735.5,17076.294154958407,41388.25,0.0,202532.0,28933.14285714286,29284.677623855845,86276.5,345.0,173857.25,28976.208333333332,16502.83365151312,44888.75,5431.0,3,3,0,0,264,200,38.82882554936721,33.97522235569631,66,4596,596.2666666666667,1160.2929208705111,1346279.6622222222,1,2,0,6,13,0,0,0,1.1428571428571428,596.2666666666667,409.75,809.4285714285714,nan,nan,nan,nan,nan,nan,8,3278,7,5666,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016361166308.8,206.5,2,0,156,0,90,66,78.0,12.0,0,0,0,0,755447.9418886198,9685.230024213075,103.25,103.25,206.5,0.0,206.5,206.5,0.0,206.5,206.5,0,0,0,0,0,1,0,0,0,32,0,9685.230024213075,0.0,66,90,78.0,12.0,144.0,1,0,0,1,1,0,0,0,0,78.0,78.0,0,nan,nan,nan,nan,nan,nan,2,156,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016356865244.8,71728651.0,8,6,2657,1246,2123,66,332.125,677.2027830532004,684,66,207.66666666666666,226.07496298548605,54.413403090488906,0.19518002645832555,5123475.071428572,13343314.452323643,47971325.0,0.0,71728651.0,10246950.142857144,17426855.393390357,47971325.0,389.75,48071175.0,9614235.0,19206204.052077945,48026640.75,495.5,2,2,0,0,232,212,0.11153144369047174,0.08364858276785381,66,2123,278.7857142857143,536.4297555627029,287756.8826530612,1,2,0,4,12,0,0,0,1.3333333333333333,278.7857142857143,332.125,207.66666666666666,nan,nan,nan,nan,nan,nan,8,2657,6,1246,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
41522,6,1730016428600072.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1042,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016429340724.8,5311159.75,16,18,3575,26955,1833,66,223.4375,446.6726945916327,2962,66,1497.5,1388.854974030366,5748.2737174305485,6.401615014498481,156210.58088235295,827318.280042829,4905556.0,0.0,405283.5,27018.9,42631.991729001675,109530.25,246.5,5215084.5,306769.67647058825,1150414.0439077658,4906166.5,290.0,3,13,0,0,520,552,3.0125247127051678,3.389090301793314,66,2962,897.9411764705883,1232.6746133599675,1519486.7024221453,1,2,0,16,32,0,0,0,0.8888888888888888,897.9411764705883,223.4375,1497.5,nan,nan,nan,nan,nan,nan,16,3575,18,26955,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
80,6,1730016456217401.0,179506.75,3,3,293,395,153,66,97.66666666666667,39.262648351270904,255,66,131.66666666666666,87.27097010015542,3832.72495323992,33.42492691779,29917.791666666668,42010.97713976488,92026.25,0.0,87165.0,43582.5,43271.0,86853.5,311.5,92957.0,46478.5,46163.0,92641.5,315.5,1,1,0,0,104,72,16.712463458895,16.712463458895,66,255,114.66666666666667,69.77025791043694,4867.888888888888,1,2,0,2,4,0,0,0,1.0,114.66666666666667,97.66666666666667,131.66666666666666,nan,nan,nan,nan,nan,nan,3,293,3,395,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
80,6,1730016456397917.0,383.0,2,0,132,0,66,66,66.0,0.0,0,0,0,0,344647.51958224544,5221.9321148825065,191.5,191.5,383.0,0.0,383.0,383.0,0.0,383.0,383.0,0,0,0,0,0,0,0,0,0,32,0,5221.9321148825065,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016278826044.5,181049592.25,26,30,5195,53157,2165,66,199.80769230769232,432.23311189420866,4410,66,1771.9,1827.8078919842753,322.29843367680934,0.3093075179240013,3233028.433035714,11652521.858188102,48119207.5,0.0,138400179.0,5536007.16,14986377.612489268,48174746.0,128.75,181024312.75,6242217.681034483,15608104.925202388,48137767.75,138.75,6,19,0,0,840,936,0.14360706189328631,0.16570045603071498,66,4410,1042.0,1578.358199884569,2491214.6071428573,1,2,0,25,54,0,0,0,0.8666666666666667,1042.0,199.80769230769232,1771.9,nan,nan,nan,nan,nan,nan,26,5195,30,53157,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016459876205.8,343.0,2,0,132,0,66,66,66.0,0.0,0,0,0,0,384839.6501457726,5830.903790087464,171.5,171.5,343.0,0.0,343.0,343.0,0.0,343.0,343.0,0,0,0,0,0,0,0,0,0,32,0,5830.903790087464,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016344194030.5,126871675.5,18,17,13032,8093,2922,66,724.0,1074.10665723247,6459,60,476.05882352941177,1497.374269320181,166.50682602516747,0.2758692975564905,3624905.0142857144,11956036.555623654,48217135.75,0.0,93511501.25,5500676.544117647,15030337.021677705,48217135.75,151.75,126843681.5,7927730.09375,16701661.240149423,48246082.5,133.0,10,6,0,0,584,520,0.14187563874333795,0.1339936588131525,60,6459,603.5714285714286,1302.9676300269164,1697724.6448979592,0,2,1,16,33,0,0,0,1.0588235294117647,603.5714285714286,724.0,476.05882352941177,nan,nan,nan,nan,nan,nan,18,13032,17,8093,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016356836531.0,120051788.25,12,16,3444,3033,2136,66,287.0,566.5934756654605,1085,66,189.5625,253.9608652799679,53.95171612531144,0.2332326773982894,4287563.866071428,12735821.5351726,48007532.75,0.0,93157459.25,8468859.931818182,17964824.793006275,48051350.5,366.25,120041311.75,8002754.116666666,16529025.093720555,48016495.25,259.5,5,7,0,0,392,488,0.09995686174212402,0.13327581565616536,66,2136,231.32142857142858,420.4325199440816,176763.5038265306,1,2,0,12,26,0,0,0,0.75,231.32142857142858,287.0,189.5625,nan,nan,nan,nan,nan,nan,12,3444,16,3033,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016476888927.2,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,491,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016428594837.2,90068068.75,11,13,4482,2444,2180,66,407.45454545454544,626.8045024547292,1130,66,188.0,282.1030908128336,76.8973965593106,0.2664651339046281,3752836.1979166665,12429552.580601424,45852945.5,0.0,45975907.75,4597590.775,13756940.322691398,45868391.25,160.75,90057755.25,7504812.9375,16759927.780999748,45861082.25,159.5,6,6,0,0,360,392,0.12212985303962122,0.1443352808650069,66,2180,288.5833333333333,484.9074582387403,235135.24305555562,1,2,0,12,22,0,0,0,0.8461538461538461,288.5833333333333,407.45454545454544,188.0,nan,nan,nan,nan,nan,nan,11,4482,13,2444,64240,43338,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016518663591.0,394.0,3,0,198,0,66,66,66.0,0.0,0,0,0,0,502538.07106598985,7614.213197969543,131.33333333333334,98.51022225580901,237.25,0.0,394.0,197.0,40.25,237.25,156.75,0,0,0,0,0,0,0,0,0,64,0,7614.213197969543,0.0,66,66,66.0,0.0,0.0,1,0,0,0,2,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,3,198,0,0,493,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016434692715.5,93220415.5,3,2,198,126,66,66,66.0,0.0,66,60,63.0,3.0,3.4756335107731844,0.05363631961069729,18644083.1,22776539.75101884,48032586.25,0.0,93124688.25,46562344.125,1565506.375,48127850.5,44996837.75,48128313.5,48128313.5,0.0,48128313.5,48128313.5,0,0,0,0,96,32,0.032181791766418374,0.02145452784427892,60,66,64.8,2.4,5.76,0,0,1,0,4,0,0,0,1.5,64.8,66.0,63.0,nan,nan,nan,nan,nan,nan,3,198,2,126,501,501,0,66,0,0,0,0,0,0,0,0,BENIGN
